
ALA,Estacion,Fecha,Caudal(m3/s)
ZAÑA,BATAN,06/03/1975,20.19100
ZAÑA,BATAN,07/03/1975,16.59800
ZAÑA,BATAN,08/03/1975,17.08100
ZAÑA,BATAN,09/03/1975,15.93300
ZAÑA,BATAN,10/03/1975,14.00300
ZAÑA,BATAN,11/03/1975,12.88200
ZAÑA,BATAN,12/03/1975,10.86200
ZAÑA,BATAN,13/03/1975,11.16100
ZAÑA,BATAN,14/03/1975,12.05000
ZAÑA,BATAN,15/03/1975,51.41900
ZAÑA,BATAN,16/03/1975,38.30300
ZAÑA,BATAN,17/03/1975,24.92100
ZAÑA,BATAN,18/03/1975,36.94600
ZAÑA,BATAN,19/03/1975,42.18000
ZAÑA,BATAN,20/03/1975,39.68000
ZAÑA,BATAN,21/03/1975,38.17100
ZAÑA,BATAN,22/03/1975,36.55600
ZAÑA,BATAN,23/03/1975,33.17900
ZAÑA,BATAN,24/03/1975,35.30000
ZAÑA,BATAN,25/03/1975,53.04600
ZAÑA,BATAN,26/03/1975,38.67800
ZAÑA,BATAN,27/03/1975,33.80800
ZAÑA,BATAN,28/03/1975,28.54700
ZAÑA,BATAN,29/03/1975,25.55000
ZAÑA,BATAN,30/03/1975,39.92800
ZAÑA,BATAN,31/03/1975,59.79800
ZAÑA,BATAN,01/04/1975,41.80100
ZAÑA,BATAN,02/04/1975,38.31000
ZAÑA,BATAN,03/04/1975,27.55300
ZAÑA,BATAN,04/04/1975,123.76800
ZAÑA,BATAN,05/04/1975,52.18300
ZAÑA,BATAN,06/04/1975,38.67600
ZAÑA,BATAN,07/04/1975,46.43000
ZAÑA,BATAN,08/04/1975,53.05800
ZAÑA,BATAN,09/04/1975,35.92500
ZAÑA,BATAN,10/04/1975,50.54300
ZAÑA,BATAN,11/04/1975,39.80700
ZAÑA,BATAN,12/04/1975,35.30500
ZAÑA,BATAN,13/04/1975,32.80600
ZAÑA,BATAN,14/04/1975,29.68500
ZAÑA,BATAN,15/04/1975,24.07500
ZAÑA,BATAN,16/04/1975,19.93000
ZAÑA,BATAN,17/04/1975,22.31600
ZAÑA,BATAN,18/04/1975,14.80100
ZAÑA,BATAN,19/04/1975,13.42900
ZAÑA,BATAN,20/04/1975,13.55300
ZAÑA,BATAN,21/04/1975,14.17600
ZAÑA,BATAN,22/04/1975,18.56000
ZAÑA,BATAN,23/04/1975,12.43300
ZAÑA,BATAN,24/04/1975,9.81300
ZAÑA,BATAN,25/04/1975,10.18800
ZAÑA,BATAN,26/04/1975,9.31600
ZAÑA,BATAN,27/04/1975,8.56200
ZAÑA,BATAN,28/04/1975,7.37200
ZAÑA,BATAN,29/04/1975,6.34900
ZAÑA,BATAN,30/04/1975,5.05000
ZAÑA,BATAN,01/05/1975,5.49100
ZAÑA,BATAN,02/05/1975,4.66700
ZAÑA,BATAN,03/05/1975,4.66700
ZAÑA,BATAN,04/05/1975,5.92200
ZAÑA,BATAN,05/05/1975,6.06000
ZAÑA,BATAN,06/05/1975,8.61500
ZAÑA,BATAN,07/05/1975,10.12200
ZAÑA,BATAN,08/05/1975,7.86800
ZAÑA,BATAN,09/05/1975,6.86800
ZAÑA,BATAN,10/05/1975,8.61500
ZAÑA,BATAN,11/05/1975,8.62100
ZAÑA,BATAN,12/05/1975,19.62300
ZAÑA,BATAN,13/05/1975,25.30700
ZAÑA,BATAN,14/05/1975,20.81200
ZAÑA,BATAN,15/05/1975,36.80300
ZAÑA,BATAN,16/05/1975,24.80800
ZAÑA,BATAN,17/05/1975,15.05300
ZAÑA,BATAN,18/05/1975,12.92800
ZAÑA,BATAN,19/05/1975,16.05000
ZAÑA,BATAN,20/05/1975,14.79500
ZAÑA,BATAN,21/05/1975,11.66100
ZAÑA,BATAN,22/05/1975,9.30400
ZAÑA,BATAN,23/05/1975,7.42500
ZAÑA,BATAN,24/05/1975,7.30600
ZAÑA,BATAN,25/05/1975,8.11600
ZAÑA,BATAN,26/05/1975,6.61600
ZAÑA,BATAN,27/05/1975,7.67700
ZAÑA,BATAN,28/05/1975,6.93900
ZAÑA,BATAN,29/05/1975,6.92600
ZAÑA,BATAN,30/05/1975,8.68600
ZAÑA,BATAN,31/05/1975,8.49300
ZAÑA,BATAN,01/06/1975,8.11800
ZAÑA,BATAN,02/06/1975,7.36800
ZAÑA,BATAN,03/06/1975,8.06200
ZAÑA,BATAN,04/06/1975,8.85100
ZAÑA,BATAN,05/06/1975,7.43500
ZAÑA,BATAN,06/06/1975,7.36200
ZAÑA,BATAN,07/06/1975,10.48700
ZAÑA,BATAN,08/06/1975,10.18500
ZAÑA,BATAN,09/06/1975,10.06300
ZAÑA,BATAN,10/06/1975,8.73400
ZAÑA,BATAN,11/06/1975,7.61400
ZAÑA,BATAN,12/06/1975,7.06200
ZAÑA,BATAN,13/06/1975,7.12800
ZAÑA,BATAN,14/06/1975,6.24000
ZAÑA,BATAN,15/06/1975,6.06800
ZAÑA,BATAN,16/06/1975,5.06100
ZAÑA,BATAN,17/06/1975,4.81000
ZAÑA,BATAN,18/06/1975,4.93700
ZAÑA,BATAN,19/06/1975,4.75500
ZAÑA,BATAN,20/06/1975,4.68800
ZAÑA,BATAN,21/06/1975,4.99800
ZAÑA,BATAN,22/06/1975,5.12100
ZAÑA,BATAN,23/06/1975,4.37900
ZAÑA,BATAN,24/06/1975,4.25300
ZAÑA,BATAN,25/06/1975,4.13000
ZAÑA,BATAN,26/06/1975,4.31700
ZAÑA,BATAN,27/06/1975,4.88000
ZAÑA,BATAN,28/06/1975,4.93900
ZAÑA,BATAN,29/06/1975,4.99000
ZAÑA,BATAN,30/06/1975,5.43600
ZAÑA,BATAN,01/07/1975,12.18600
ZAÑA,BATAN,02/07/1975,13.68600
ZAÑA,BATAN,03/07/1975,11.68300
ZAÑA,BATAN,04/07/1975,9.94200
ZAÑA,BATAN,05/07/1975,9.49500
ZAÑA,BATAN,06/07/1975,9.49500
ZAÑA,BATAN,07/07/1975,9.30400
ZAÑA,BATAN,08/07/1975,8.05800
ZAÑA,BATAN,09/07/1975,7.24600
ZAÑA,BATAN,10/07/1975,6.99600
ZAÑA,BATAN,11/07/1975,7.61600
ZAÑA,BATAN,12/07/1975,7.16800
ZAÑA,BATAN,13/07/1975,6.68900
ZAÑA,BATAN,14/07/1975,9.06200
ZAÑA,BATAN,15/07/1975,7.68800
ZAÑA,BATAN,16/07/1975,9.30600
ZAÑA,BATAN,17/07/1975,11.19300
ZAÑA,BATAN,18/07/1975,7.56900
ZAÑA,BATAN,19/07/1975,9.88100
ZAÑA,BATAN,20/07/1975,10.49600
ZAÑA,BATAN,21/07/1975,9.47900
ZAÑA,BATAN,22/07/1975,8.05700
ZAÑA,BATAN,23/07/1975,7.24200
ZAÑA,BATAN,24/07/1975,6.56500
ZAÑA,BATAN,25/07/1975,6.00100
ZAÑA,BATAN,26/07/1975,5.49500
ZAÑA,BATAN,27/07/1975,5.30600
ZAÑA,BATAN,28/07/1975,5.68800
ZAÑA,BATAN,29/07/1975,4.68300
ZAÑA,BATAN,30/07/1975,4.13300
ZAÑA,BATAN,31/07/1975,4.49900
ZAÑA,BATAN,01/08/1975,4.10900
ZAÑA,BATAN,02/08/1975,5.11600
ZAÑA,BATAN,03/08/1975,4.93000
ZAÑA,BATAN,04/08/1975,4.25200
ZAÑA,BATAN,05/08/1975,4.17700
ZAÑA,BATAN,06/08/1975,3.81000
ZAÑA,BATAN,07/08/1975,3.87300
ZAÑA,BATAN,08/08/1975,3.81500
ZAÑA,BATAN,09/08/1975,4.12300
ZAÑA,BATAN,10/08/1975,3.36300
ZAÑA,BATAN,11/08/1975,4.55700
ZAÑA,BATAN,12/08/1975,4.54800
ZAÑA,BATAN,13/08/1975,4.24700
ZAÑA,BATAN,14/08/1975,5.06100
ZAÑA,BATAN,15/08/1975,4.31800
ZAÑA,BATAN,16/08/1975,3.92200
ZAÑA,BATAN,17/08/1975,4.24300
ZAÑA,BATAN,18/08/1975,3.42500
ZAÑA,BATAN,19/08/1975,3.99400
ZAÑA,BATAN,20/08/1975,4.18700
ZAÑA,BATAN,21/08/1975,4.37300
ZAÑA,BATAN,22/08/1975,4.11700
ZAÑA,BATAN,23/08/1975,4.74600
ZAÑA,BATAN,24/08/1975,5.99300
ZAÑA,BATAN,25/08/1975,5.74400
ZAÑA,BATAN,26/08/1975,5.99800
ZAÑA,BATAN,27/08/1975,6.36100
ZAÑA,BATAN,28/08/1975,5.93100
ZAÑA,BATAN,29/08/1975,5.05500
ZAÑA,BATAN,30/08/1975,5.61800
ZAÑA,BATAN,31/08/1975,5.24400
ZAÑA,BATAN,01/09/1975,6.81400
ZAÑA,BATAN,02/09/1975,7.45000
ZAÑA,BATAN,03/09/1975,7.22900
ZAÑA,BATAN,04/09/1975,6.18100
ZAÑA,BATAN,05/09/1975,5.93400
ZAÑA,BATAN,06/09/1975,5.30600
ZAÑA,BATAN,07/09/1975,5.36600
ZAÑA,BATAN,08/09/1975,5.12100
ZAÑA,BATAN,09/09/1975,4.74700
ZAÑA,BATAN,10/09/1975,7.54000
ZAÑA,BATAN,11/09/1975,7.17700
ZAÑA,BATAN,12/09/1975,6.36200
ZAÑA,BATAN,13/09/1975,7.24600
ZAÑA,BATAN,14/09/1975,6.30100
ZAÑA,BATAN,15/09/1975,9.36600
ZAÑA,BATAN,16/09/1975,10.98500
ZAÑA,BATAN,17/09/1975,14.18300
ZAÑA,BATAN,18/09/1975,9.61600
ZAÑA,BATAN,19/09/1975,7.87200
ZAÑA,BATAN,20/09/1975,10.17100
ZAÑA,BATAN,21/09/1975,9.42800
ZAÑA,BATAN,22/09/1975,8.30400
ZAÑA,BATAN,23/09/1975,8.68200
ZAÑA,BATAN,24/09/1975,10.04000
ZAÑA,BATAN,25/09/1975,10.55500
ZAÑA,BATAN,26/09/1975,11.80600
ZAÑA,BATAN,27/09/1975,17.05200
ZAÑA,BATAN,28/09/1975,19.80500
ZAÑA,BATAN,29/09/1975,13.05800
ZAÑA,BATAN,30/09/1975,10.74300
ZAÑA,BATAN,01/10/1975,12.18800
ZAÑA,BATAN,02/10/1975,11.43200
ZAÑA,BATAN,03/10/1975,12.99100
ZAÑA,BATAN,04/10/1975,10.43000
ZAÑA,BATAN,05/10/1975,10.43000
ZAÑA,BATAN,06/10/1975,9.16900
ZAÑA,BATAN,07/10/1975,9.24000
ZAÑA,BATAN,08/10/1975,9.56000
ZAÑA,BATAN,09/10/1975,12.17800
ZAÑA,BATAN,10/10/1975,10.49600
ZAÑA,BATAN,11/10/1975,10.37000
ZAÑA,BATAN,12/10/1975,14.44400
ZAÑA,BATAN,13/10/1975,34.55700
ZAÑA,BATAN,14/10/1975,39.80500
ZAÑA,BATAN,15/10/1975,37.06000
ZAÑA,BATAN,16/10/1975,25.68100
ZAÑA,BATAN,17/10/1975,24.55800
ZAÑA,BATAN,18/10/1975,23.05500
ZAÑA,BATAN,19/10/1975,16.81000
ZAÑA,BATAN,20/10/1975,14.42900
ZAÑA,BATAN,21/10/1975,12.67800
ZAÑA,BATAN,22/10/1975,12.24400
ZAÑA,BATAN,23/10/1975,13.49900
ZAÑA,BATAN,24/10/1975,11.80400
ZAÑA,BATAN,25/10/1975,11.42800
ZAÑA,BATAN,26/10/1975,10.55700
ZAÑA,BATAN,27/10/1975,11.49000
ZAÑA,BATAN,28/10/1975,10.74000
ZAÑA,BATAN,29/10/1975,10.49200
ZAÑA,BATAN,30/10/1975,10.74300
ZAÑA,BATAN,31/10/1975,10.11200
ZAÑA,BATAN,01/11/1975,10.36800
ZAÑA,BATAN,02/11/1975,9.43700
ZAÑA,BATAN,03/11/1975,9.18300
ZAÑA,BATAN,04/11/1975,8.42800
ZAÑA,BATAN,05/11/1975,8.11900
ZAÑA,BATAN,06/11/1975,8.24800
ZAÑA,BATAN,07/11/1975,8.55600
ZAÑA,BATAN,08/11/1975,8.24300
ZAÑA,BATAN,09/11/1975,7.49500
ZAÑA,BATAN,10/11/1975,7.49800
ZAÑA,BATAN,11/11/1975,7.24400
ZAÑA,BATAN,12/11/1975,6.44400
ZAÑA,BATAN,13/11/1975,5.99800
ZAÑA,BATAN,14/11/1975,7.25300
ZAÑA,BATAN,15/11/1975,7.43900
ZAÑA,BATAN,16/11/1975,7.30000
ZAÑA,BATAN,17/11/1975,7.44900
ZAÑA,BATAN,18/11/1975,7.28700
ZAÑA,BATAN,19/11/1975,6.81600
ZAÑA,BATAN,20/11/1975,7.93600
ZAÑA,BATAN,21/11/1975,11.16800
ZAÑA,BATAN,22/11/1975,12.28500
ZAÑA,BATAN,23/11/1975,11.68100
ZAÑA,BATAN,24/11/1975,10.55700
ZAÑA,BATAN,25/11/1975,9.06000
ZAÑA,BATAN,26/11/1975,8.48500
ZAÑA,BATAN,27/11/1975,7.68200
ZAÑA,BATAN,28/11/1975,7.31000
ZAÑA,BATAN,29/11/1975,8.12600
ZAÑA,BATAN,30/11/1975,7.42900
ZAÑA,BATAN,01/12/1975,7.05700
ZAÑA,BATAN,02/12/1975,6.36800
ZAÑA,BATAN,03/12/1975,6.49800
ZAÑA,BATAN,04/12/1975,7.04800
ZAÑA,BATAN,05/12/1975,6.36300
ZAÑA,BATAN,06/12/1975,7.06000
ZAÑA,BATAN,07/12/1975,8.18000
ZAÑA,BATAN,08/12/1975,7.68300
ZAÑA,BATAN,09/12/1975,6.81100
ZAÑA,BATAN,10/12/1975,5.30500
ZAÑA,BATAN,11/12/1975,5.43900
ZAÑA,BATAN,12/12/1975,5.81100
ZAÑA,BATAN,13/12/1975,4.68700
ZAÑA,BATAN,14/12/1975,4.36100
ZAÑA,BATAN,15/12/1975,4.93200
ZAÑA,BATAN,16/12/1975,5.56400
ZAÑA,BATAN,17/12/1975,4.42900
ZAÑA,BATAN,18/12/1975,4.13500
ZAÑA,BATAN,19/12/1975,3.74500
ZAÑA,BATAN,20/12/1975,3.55200
ZAÑA,BATAN,21/12/1975,3.60400
ZAÑA,BATAN,22/12/1975,3.64100
ZAÑA,BATAN,23/12/1975,3.63100
ZAÑA,BATAN,24/12/1975,3.64400
ZAÑA,BATAN,25/12/1975,3.68500
ZAÑA,BATAN,26/12/1975,3.55600
ZAÑA,BATAN,27/12/1975,3.56200
ZAÑA,BATAN,28/12/1975,3.64300
ZAÑA,BATAN,29/12/1975,3.53700
ZAÑA,BATAN,30/12/1975,3.59500
ZAÑA,BATAN,31/12/1975,3.63900
ZAÑA,BATAN,01/01/1976,3.73200
ZAÑA,BATAN,02/01/1976,3.76300
ZAÑA,BATAN,03/01/1976,3.67500
ZAÑA,BATAN,04/01/1976,3.61100
ZAÑA,BATAN,05/01/1976,3.75800
ZAÑA,BATAN,06/01/1976,7.93600
ZAÑA,BATAN,07/01/1976,4.43100
ZAÑA,BATAN,08/01/1976,4.43400
ZAÑA,BATAN,09/01/1976,5.98500
ZAÑA,BATAN,10/01/1976,6.47800
ZAÑA,BATAN,11/01/1976,5.43000
ZAÑA,BATAN,12/01/1976,4.86800
ZAÑA,BATAN,13/01/1976,5.18500
ZAÑA,BATAN,14/01/1976,7.18400
ZAÑA,BATAN,15/01/1976,7.18400
ZAÑA,BATAN,16/01/1976,5.36700
ZAÑA,BATAN,17/01/1976,4.94900
ZAÑA,BATAN,18/01/1976,5.44800
ZAÑA,BATAN,19/01/1976,6.31200
ZAÑA,BATAN,20/01/1976,5.68200
ZAÑA,BATAN,21/01/1976,8.86700
ZAÑA,BATAN,22/01/1976,11.13700
ZAÑA,BATAN,23/01/1976,27.61000
ZAÑA,BATAN,24/01/1976,33.29100
ZAÑA,BATAN,25/01/1976,33.29100
ZAÑA,BATAN,26/01/1976,21.38200
ZAÑA,BATAN,27/01/1976,16.05300
ZAÑA,BATAN,28/01/1976,15.55700
ZAÑA,BATAN,29/01/1976,17.55600
ZAÑA,BATAN,30/01/1976,26.05900
ZAÑA,BATAN,31/01/1976,87.30800
ZAÑA,BATAN,01/02/1976,41.17500
ZAÑA,BATAN,02/02/1976,31.91300
ZAÑA,BATAN,03/02/1976,22.95300
ZAÑA,BATAN,04/02/1976,21.04700
ZAÑA,BATAN,05/02/1976,17.77200
ZAÑA,BATAN,06/02/1976,15.25400
ZAÑA,BATAN,07/02/1976,13.09700
ZAÑA,BATAN,08/02/1976,10.97800
ZAÑA,BATAN,09/02/1976,9.54800
ZAÑA,BATAN,10/02/1976,9.20100
ZAÑA,BATAN,11/02/1976,7.91500
ZAÑA,BATAN,12/02/1976,5.10000
ZAÑA,BATAN,13/02/1976,5.12800
ZAÑA,BATAN,14/02/1976,5.17500
ZAÑA,BATAN,15/02/1976,5.36200
ZAÑA,BATAN,16/02/1976,5.06200
ZAÑA,BATAN,17/02/1976,4.80000
ZAÑA,BATAN,18/02/1976,4.76200
ZAÑA,BATAN,19/02/1976,4.51800
ZAÑA,BATAN,20/02/1976,4.09300
ZAÑA,BATAN,21/02/1976,8.70000
ZAÑA,BATAN,22/02/1976,12.36200
ZAÑA,BATAN,23/02/1976,10.87500
ZAÑA,BATAN,24/02/1976,14.61200
ZAÑA,BATAN,25/02/1976,17.00000
ZAÑA,BATAN,26/02/1976,15.20000
ZAÑA,BATAN,27/02/1976,12.76200
ZAÑA,BATAN,28/02/1976,12.12500
ZAÑA,BATAN,01/03/1976,11.34600
ZAÑA,BATAN,02/03/1976,10.78600
ZAÑA,BATAN,03/03/1976,12.98800
ZAÑA,BATAN,04/03/1976,10.96100
ZAÑA,BATAN,05/03/1976,10.01100
ZAÑA,BATAN,06/03/1976,8.80700
ZAÑA,BATAN,07/03/1976,9.22600
ZAÑA,BATAN,08/03/1976,7.86900
ZAÑA,BATAN,09/03/1976,7.32500
ZAÑA,BATAN,10/03/1976,6.84600
ZAÑA,BATAN,11/03/1976,7.71200
ZAÑA,BATAN,12/03/1976,8.25000
ZAÑA,BATAN,13/03/1976,8.58100
ZAÑA,BATAN,14/03/1976,9.22600
ZAÑA,BATAN,15/03/1976,10.75200
ZAÑA,BATAN,16/03/1976,16.06200
ZAÑA,BATAN,17/03/1976,10.86200
ZAÑA,BATAN,18/03/1976,9.40200
ZAÑA,BATAN,19/03/1976,9.10600
ZAÑA,BATAN,20/03/1976,10.38300
ZAÑA,BATAN,21/03/1976,10.00600
ZAÑA,BATAN,22/03/1976,12.18100
ZAÑA,BATAN,23/03/1976,11.86800
ZAÑA,BATAN,24/03/1976,10.67100
ZAÑA,BATAN,25/03/1976,10.44300
ZAÑA,BATAN,26/03/1976,9.76800
ZAÑA,BATAN,27/03/1976,8.76800
ZAÑA,BATAN,28/03/1976,9.37100
ZAÑA,BATAN,29/03/1976,9.67800
ZAÑA,BATAN,30/03/1976,13.77700
ZAÑA,BATAN,31/03/1976,11.10200
ZAÑA,BATAN,01/04/1976,10.80600
ZAÑA,BATAN,02/04/1976,10.04300
ZAÑA,BATAN,03/04/1976,9.54700
ZAÑA,BATAN,04/04/1976,10.40200
ZAÑA,BATAN,05/04/1976,8.67500
ZAÑA,BATAN,06/04/1976,8.16000
ZAÑA,BATAN,07/04/1976,8.37500
ZAÑA,BATAN,08/04/1976,8.57200
ZAÑA,BATAN,09/04/1976,7.86000
ZAÑA,BATAN,10/04/1976,7.70000
ZAÑA,BATAN,11/04/1976,12.02500
ZAÑA,BATAN,12/04/1976,11.78100
ZAÑA,BATAN,13/04/1976,13.05600
ZAÑA,BATAN,14/04/1976,12.17500
ZAÑA,BATAN,15/04/1976,11.56800
ZAÑA,BATAN,16/04/1976,10.49600
ZAÑA,BATAN,17/04/1976,10.38200
ZAÑA,BATAN,18/04/1976,11.21700
ZAÑA,BATAN,19/04/1976,10.12000
ZAÑA,BATAN,20/04/1976,9.27600
ZAÑA,BATAN,21/04/1976,9.77200
ZAÑA,BATAN,22/04/1976,11.69700
ZAÑA,BATAN,23/04/1976,9.13000
ZAÑA,BATAN,24/04/1976,10.40000
ZAÑA,BATAN,25/04/1976,15.12800
ZAÑA,BATAN,26/04/1976,25.19800
ZAÑA,BATAN,27/04/1976,15.90200
ZAÑA,BATAN,28/04/1976,12.95000
ZAÑA,BATAN,29/04/1976,10.56500
ZAÑA,BATAN,30/04/1976,9.91200
ZAÑA,BATAN,01/05/1976,10.03500
ZAÑA,BATAN,02/05/1976,11.01200
ZAÑA,BATAN,03/05/1976,11.45300
ZAÑA,BATAN,04/05/1976,10.34300
ZAÑA,BATAN,05/05/1976,10.72700
ZAÑA,BATAN,06/05/1976,18.60000
ZAÑA,BATAN,07/05/1976,19.38700
ZAÑA,BATAN,08/05/1976,18.63100
ZAÑA,BATAN,09/05/1976,16.41800
ZAÑA,BATAN,10/05/1976,15.46200
ZAÑA,BATAN,11/05/1976,10.67500
ZAÑA,BATAN,12/05/1976,9.31000
ZAÑA,BATAN,13/05/1976,8.60000
ZAÑA,BATAN,14/05/1976,8.17500
ZAÑA,BATAN,15/05/1976,8.98700
ZAÑA,BATAN,16/05/1976,10.17500
ZAÑA,BATAN,17/05/1976,9.87500
ZAÑA,BATAN,18/05/1976,9.85600
ZAÑA,BATAN,19/05/1976,10.58300
ZAÑA,BATAN,20/05/1976,11.03500
ZAÑA,BATAN,21/05/1976,7.23000
ZAÑA,BATAN,22/05/1976,7.55000
ZAÑA,BATAN,23/05/1976,9.85000
ZAÑA,BATAN,24/05/1976,8.35000
ZAÑA,BATAN,25/05/1976,9.07500
ZAÑA,BATAN,26/05/1976,7.65000
ZAÑA,BATAN,27/05/1976,7.65000
ZAÑA,BATAN,28/05/1976,7.11800
ZAÑA,BATAN,29/05/1976,7.81800
ZAÑA,BATAN,30/05/1976,7.70000
ZAÑA,BATAN,31/05/1976,7.65000
ZAÑA,BATAN,01/06/1976,7.22700
ZAÑA,BATAN,02/06/1976,9.63700
ZAÑA,BATAN,03/06/1976,12.02000
ZAÑA,BATAN,04/06/1976,16.22500
ZAÑA,BATAN,05/06/1976,11.33500
ZAÑA,BATAN,06/06/1976,8.77700
ZAÑA,BATAN,07/06/1976,8.03100
ZAÑA,BATAN,08/06/1976,11.63100
ZAÑA,BATAN,09/06/1976,14.55000
ZAÑA,BATAN,10/06/1976,24.75000
ZAÑA,BATAN,11/06/1976,12.52500
ZAÑA,BATAN,12/06/1976,10.23100
ZAÑA,BATAN,13/06/1976,10.04300
ZAÑA,BATAN,14/06/1976,9.27500
ZAÑA,BATAN,15/06/1976,8.66200
ZAÑA,BATAN,16/06/1976,7.01200
ZAÑA,BATAN,17/06/1976,7.11800
ZAÑA,BATAN,18/06/1976,6.26600
ZAÑA,BATAN,19/06/1976,6.36100
ZAÑA,BATAN,20/06/1976,5.87800
ZAÑA,BATAN,21/06/1976,5.36200
ZAÑA,BATAN,22/06/1976,4.80000
ZAÑA,BATAN,23/06/1976,4.30000
ZAÑA,BATAN,24/06/1976,4.45000
ZAÑA,BATAN,25/06/1976,4.81200
ZAÑA,BATAN,26/06/1976,4.72500
ZAÑA,BATAN,27/06/1976,5.37500
ZAÑA,BATAN,28/06/1976,4.73500
ZAÑA,BATAN,29/06/1976,4.36200
ZAÑA,BATAN,30/06/1976,4.29200
ZAÑA,BATAN,01/07/1976,4.33500
ZAÑA,BATAN,02/07/1976,4.87500
ZAÑA,BATAN,03/07/1976,4.33600
ZAÑA,BATAN,04/07/1976,4.12800
ZAÑA,BATAN,05/07/1976,4.25200
ZAÑA,BATAN,06/07/1976,4.25500
ZAÑA,BATAN,07/07/1976,4.01700
ZAÑA,BATAN,08/07/1976,3.74200
ZAÑA,BATAN,09/07/1976,3.29700
ZAÑA,BATAN,10/07/1976,3.08500
ZAÑA,BATAN,11/07/1976,3.17500
ZAÑA,BATAN,12/07/1976,3.05000
ZAÑA,BATAN,13/07/1976,3.14200
ZAÑA,BATAN,14/07/1976,2.98700
ZAÑA,BATAN,15/07/1976,2.93000
ZAÑA,BATAN,16/07/1976,3.16000
ZAÑA,BATAN,17/07/1976,3.54700
ZAÑA,BATAN,18/07/1976,3.20000
ZAÑA,BATAN,19/07/1976,3.11000
ZAÑA,BATAN,20/07/1976,2.94800
ZAÑA,BATAN,21/07/1976,3.00800
ZAÑA,BATAN,22/07/1976,2.98500
ZAÑA,BATAN,23/07/1976,3.04300
ZAÑA,BATAN,24/07/1976,2.91600
ZAÑA,BATAN,25/07/1976,3.23100
ZAÑA,BATAN,26/07/1976,2.98300
ZAÑA,BATAN,27/07/1976,3.21700
ZAÑA,BATAN,28/07/1976,2.97500
ZAÑA,BATAN,29/07/1976,3.09200
ZAÑA,BATAN,30/07/1976,2.99200
ZAÑA,BATAN,31/07/1976,2.88500
ZAÑA,BATAN,01/08/1976,3.01000
ZAÑA,BATAN,02/08/1976,2.67200
ZAÑA,BATAN,03/08/1976,2.71500
ZAÑA,BATAN,04/08/1976,2.92300
ZAÑA,BATAN,05/08/1976,2.90200
ZAÑA,BATAN,06/08/1976,2.59200
ZAÑA,BATAN,07/08/1976,3.03800
ZAÑA,BATAN,08/08/1976,2.50800
ZAÑA,BATAN,09/08/1976,3.10000
ZAÑA,BATAN,10/08/1976,2.90700
ZAÑA,BATAN,11/08/1976,2.94000
ZAÑA,BATAN,12/08/1976,2.89200
ZAÑA,BATAN,13/08/1976,2.79200
ZAÑA,BATAN,14/08/1976,2.62700
ZAÑA,BATAN,15/08/1976,3.01700
ZAÑA,BATAN,16/08/1976,2.91700
ZAÑA,BATAN,17/08/1976,2.81700
ZAÑA,BATAN,18/08/1976,2.97000
ZAÑA,BATAN,19/08/1976,2.98000
ZAÑA,BATAN,20/08/1976,2.67200
ZAÑA,BATAN,21/08/1976,3.15000
ZAÑA,BATAN,22/08/1976,2.99000
ZAÑA,BATAN,23/08/1976,3.81700
ZAÑA,BATAN,24/08/1976,2.86100
ZAÑA,BATAN,25/08/1976,2.98300
ZAÑA,BATAN,26/08/1976,2.95000
ZAÑA,BATAN,27/08/1976,2.71000
ZAÑA,BATAN,28/08/1976,3.00700
ZAÑA,BATAN,29/08/1976,3.12000
ZAÑA,BATAN,30/08/1976,2.81000
ZAÑA,BATAN,31/08/1976,2.64200
ZAÑA,BATAN,01/09/1976,3.08000
ZAÑA,BATAN,02/09/1976,2.85000
ZAÑA,BATAN,03/09/1976,3.11700
ZAÑA,BATAN,04/09/1976,3.07300
ZAÑA,BATAN,05/09/1976,2.90400
ZAÑA,BATAN,06/09/1976,2.75000
ZAÑA,BATAN,07/09/1976,2.64500
ZAÑA,BATAN,08/09/1976,2.85700
ZAÑA,BATAN,09/09/1976,2.62500
ZAÑA,BATAN,10/09/1976,2.95800
ZAÑA,BATAN,11/09/1976,3.12300
ZAÑA,BATAN,12/09/1976,2.88500
ZAÑA,BATAN,13/09/1976,2.64000
ZAÑA,BATAN,14/09/1976,2.65200
ZAÑA,BATAN,15/09/1976,2.89500
ZAÑA,BATAN,16/09/1976,2.91700
ZAÑA,BATAN,17/09/1976,2.94000
ZAÑA,BATAN,18/09/1976,3.03500
ZAÑA,BATAN,19/09/1976,2.94500
ZAÑA,BATAN,20/09/1976,2.69500
ZAÑA,BATAN,21/09/1976,2.89200
ZAÑA,BATAN,22/09/1976,2.86200
ZAÑA,BATAN,23/09/1976,2.56500
ZAÑA,BATAN,24/09/1976,2.50000
ZAÑA,BATAN,25/09/1976,2.50000
ZAÑA,BATAN,26/09/1976,2.34300
ZAÑA,BATAN,27/09/1976,2.32700
ZAÑA,BATAN,28/09/1976,2.21300
ZAÑA,BATAN,29/09/1976,2.63700
ZAÑA,BATAN,30/09/1976,2.50000
ZAÑA,BATAN,01/10/1976,2.14000
ZAÑA,BATAN,02/10/1976,1.91700
ZAÑA,BATAN,03/10/1976,2.04000
ZAÑA,BATAN,04/10/1976,1.85500
ZAÑA,BATAN,05/10/1976,1.89000
ZAÑA,BATAN,06/10/1976,2.35600
ZAÑA,BATAN,07/10/1976,2.07200
ZAÑA,BATAN,08/10/1976,1.95000
